instrument_id;name;symbol;alltime_high;first_shaken_at;first_shaken_price;recent_high;last_price
6889;MAGAL SECURITY SYS LTD;MAGS;37.96;2002-09-27;6.5417;5.63;4.177
6890;PERION NETWORK LTD;PERI;14.7;2006-07-12;4.32;3.84;2.38
6892;PCM INC;PCMI;25.17;2002-07-23;2.4;10.61;8.57
6894;MASIMO CORP;MASI;43.61;2011-09-22;20.96;43.61;37.19
6901;Metabolix, Inc.;MBLX;173.34;2008-03-07;84.96;6.3;1.22
6905;MARCHEX INC-CLASS B;MCHX;26.14;2006-07-26;13.02;5.21;3.72
6910;Medivation, Inc.;MDVN;67.78;2002-03-11;0.1625;67.78;37.65
6914;MercadoLibre, Inc.;MELI;152.27;2008-01-30;36.11;152.27;101.15
6924;Mercer International Inc.;MERC;15.69;2008-03-19;6.74;15.69;7.64
6928;MFRI, Inc.;MFRI;31.205;2002-09-19;1.68;6.88;6.7
6929;MutualFirst Financial Inc.;MFSF;29.2;2007-12-26;14.42;24.96;24.62
6930;MAGIC SOFTWARE ENTERPRISES;MGIC;9.6;2002-08-06;1.03;7.04;5.52
6932;Magyar Bancorp, Inc.;MGYR;15;2008-10-08;7.0501;10.82;9.55
6933;MORGANS HOTEL GROUP CO;MHGC;25.75;2008-01-22;12.67;7.96;1.8
6935;Mitcham Industries, Inc.;MIND;26.09;2002-07-24;2.14;7.37;2.73
6946;Mellanox Technologies, Ltd.;MLNX;119.93;2008-03-13;12.06;51.61;38.84
6951;MIND C.T.I. Ltd.;MNDO;6.34;2002-09-30;0.901;3.99;2.4
6952;MANNKIND CORP;MNKD;23.71;2005-05-17;11.77;7.58;0.833
6954;MediciNova, Inc.;MNOV;14.28;2007-08-21;7.09;4.96;3.63
6955;Momenta Pharmaceuticals, Inc.;MNTA;30.99;2006-04-10;15.46;24.49;13.55
6956;MOCON, Inc.;MOCO;20.15;2008-11-21;6.89;17.99;13.06
6957;MoSys, Inc.;MOSY;21.35;2002-06-14;10.65;2.37;0.9
6958;MOTORCAR PARTS OF AMERICA IN;MPAA;40.25;2003-02-26;2.4;40.25;32.24
6962;Monolithic Power Systems, Inc.;MPWR;68.88;2006-07-12;9.76;68.88;61.59
6964;MARLIN BUSINESS SERVICES INC;MRLN;29.23;2007-12-14;11.72;21.2;14.75
6968;MRV COMMUNICATIONS INC;MRVC;101.6;2002-02-28;50.2;20.54;11.44
6977;MEI PHARMA INC;MEIP;766.2;2004-08-13;367.2;6.3;1.3
6980;MISONIX, Inc.;MSON;14.88;2002-10-01;4.9;14.07;8.24
6986;MATRIX SERVICE CO;MTRX;37.21;2004-05-17;9.4;25.93;18.57
6988;Mattson Technology, Inc.;MTSN;15.92;2002-06-21;4.77;5.02;3.51
6993;Microvision, Inc.;MVIS;121.28;2002-06-03;56.696;3.99;2.73
6995;Maxwell Technologies, Inc.;MXWL;22.21;2002-07-08;7.11;8.35;6.55
6996;MYR GROUP INC/DELAWARE;MYRG;31.91;2008-11-11;7.98;31.91;19.38
6999;BIOTA PHARMACEUTICALS INC;BOTA;105.96;2002-03-07;30.48;2.66;1.73
7001;NATURAL ALTERNATIVES INTL;NAII;13.8;2004-08-09;6.8;11.24;7.82
7002;NANOMETRICS INC;NANO;22.39;2002-07-10;10.5;18.6;14.23
7004;Nathan's Famous, Inc.;NATH;82.26;2015-05-22;40.06;81.76;52.62
7005;NATIONAL INTERSTATE CORP;NATL;36.02;2008-07-07;17.83;28.98;24.5
7007;Northeast Bancorp;NBN;24.5;2008-06-30;11.25;11;9.78
7009;SELECT BANCORP INC;SLCT;25.2083333333333;2007-06-25;12.5;8.47;8.1
7010;NCI INC-A;NCIT;33.45;2011-08-04;14.62;16.79;12.99
7011;National CineMedia, Inc.;NCMI;29.59;2008-06-12;14;16.64;14.92
7018;NEWPORT CORP;NEWP;26.84;2002-09-24;11.56;20.59;14.8
7019;NewStar Financial, Inc.;NEWS;20.84;2007-08-15;9.75;12.78;7.71
7020;NEWTEK BUSINESS SERVICES COR;NEWT;37.45;2004-07-15;18.7;19.64;10.89
7027;LAKE SUNAPEE BANK GROUP;LSBG;18.4;2008-07-14;9.16;16.35;13.73
7031;Netlist, Inc.;NLST;12.4;2007-04-12;6.01;1.98;0.843
7032;NUMEREX CORP -CL A;NMRX;15.9;2002-07-30;5.6;12.18;6.38
7036;NATIONAL RESEARCH CORP-CL B;NRCIB;127.62;2013-05-23;22.75;37.81;33.48
7038;NATIONAL SECURITY GROUP INC;NSEC;26;2008-10-17;9.12;16.5;14.45
7040;Nanosphere, Inc.;NSPH;420;2008-02-14;202.4;7.76;0.66
7042;NetScout Systems, Inc.;NTCT;47.33;2002-06-10;4.06;45.07;27.37
7044;NORTHERN TECHNOLOGIES INTL;NTIC;23.8872;2008-10-09;9.26;22.5;10
7045;NTELOS HOLDINGS CORP;NTLS;63;2009-07-31;30.98;9.23;9.2
7049;NeuroMetrix, Inc.;NURO;5816.16;2006-09-13;2698.56;7.16;1.77
7050;NuVasive, Inc.;NUVA;57.5;2009-02-27;28.35;55.69;46.77
7051;Novavax, Inc.;NVAX;14.14;2002-04-25;5.19;14.14;6.62
7053;NOVA MEASURING INSTRUMENTS;NVMI;13.06;2002-06-12;2.19;13.06;8.97
7055;Novatel Wireless, Inc.;MIFI;28.75;2002-03-21;12.15;6.66;1.09
7059;NEXSTAR BROADCASTING GROUP-A;NXST;60.29;2004-10-06;6.93;60.29;49.65
7060;NxStage Medical, Inc.;NXTM;26.8;2008-02-15;7.53;22.37;19.89
7062;Empire Resorts, Inc.;NYNY;251.1;2002-06-04;85.5;32.3;14.41
7063;Optibase Ltd.;OBAS;44.15;2002-09-27;8.2;9.29;7.21
7064;OPTICAL CABLE CORP;OCC;12.72;2002-02-22;6.16;5.43;2.8394
7065;Oclaro, Inc. ;OCLR;49.3;2005-01-14;18.65;3.66;3.56
7068;Orion Energy Systems, Inc.;OESX;21.41;2008-02-07;8.51;5.09;2.06
7069;Omega Flex, Inc.;OFLX;43.07;2008-07-02;12.34;43.07;30.68
7073;Omnicell, Inc.;OMCL;40.39;2002-10-07;2.65;40.39;28.34
7074;OMEROS CORP;OMER;26.35;2011-04-05;4.91;26.35;10.77
7080;Oncothyreon Inc .;ONTY;27.24;2002-05-06;13.44;4.09;1.655
7084;OptimumBank Holdings, Inc.;OPHC;2276.8;2007-12-28;1120;23.1;3.75
7090;Ocean Power Technologies, Inc.;OPTT;200;2008-04-25;99;8.24;1.54
7093;ORBCOMM Inc.;ORBC;17.13;2007-08-14;7.86;7.7;7.14
7097;Orexigen Therapeutics, Inc.;OREX;18.27;2008-05-12;8.96;8.49;1.92
7101;Ocean Shore Holding Co.;OSHC;18;2008-11-20;7.73342431479586;18;18
7102;Osiris Therapeutics, Inc.;OSIR;28.56;2007-02-28;14.26;22.64;7.49
7103;OSI Systems, Inc.;OSIS;95.74;2002-08-02;13.5;95.74;78.5
7105;Overstock.com, Inc.;OSTK;76.05;2002-08-05;7.25;25.79;11.23
7106;OraSure Technologies, Inc.;OSUR;13.94;2002-01-29;5.76;10.03;5.67
7107;On Track Innovations Ltd;OTIV;17.23;2003-02-26;4.11;1.81;0.4099
7111;OHIO VALLEY BANC CORP;OVBC;32.28;2011-08-19;16.12;25.99;23.67
7113;OXiGENE, Inc.;OXGN;3312;2002-04-30;408.24;1.92;0.6301
7114;GEOSPACE TECHNOLOGIES CORP;GEOS;110.88;2002-12-23;3.8;28.41;10.15
7116;UNIVERSAL DISPLAY CORP;OLED;60.07;2002-07-26;5.57;56.02;46.17
7118;Patrick Industries, Inc.;PATK;47.5;2008-01-04;5.97333333333333;47.5;34.94
7119;FRP HOLDINGS INC;FRPH;42.76;2009-03-06;15.9933333333333;37.39;30.15
7121;Porter Bancorp, Inc.;PBIB;24;2009-01-29;11.94;1.86;1.37
7122;PRUDENTIAL BANCORP INC;PBIP;15.45;2010-05-06;7.21245498834992;15.45;14.78
7125;PACIFIC CONTINENTAL CORP;PCBK;20.8;2008-07-11;9.99;16.11;15.53
7127;PC Connection, Inc.;PCCC;26.88;2002-06-18;6.7;26.88;20.44
7137;PC - Tel, Inc. ;PCTI;13.6;2002-08-05;5.26;8.88;4.49
7138;PDF Solutions, Inc.;PDFS;26.41;2002-05-29;10.21;19.39;9.92
7139;INTERPACE DIAGNOSTICS GROUP;IDXG;32.06;2002-08-13;6.54;2.4;0.22
7141;PEOPLES BANCORP OF NC;PEBK;20.3133333333333;2008-07-01;9.6;19.45;19.0299
7142;Pacific Ethanol, Inc.;PEIX;4450.95;2002-04-30;498.75;13.4;3.15
7148;PREFERRED BANK/LOS ANGELES;PFBC;223;2008-01-09;108.9;36.42;30.53
7149;PREMIER FINANCIAL BANCORP;PFBI;16.5;2008-10-10;8.1499;16.44;15.53
7151;P & F INDUSTRIES -CL A;PFIN;17.32;2007-11-16;8.2;11.18;8.35
7154;PROGENICS PHARMACEUTICALS;PGNX;30.25;2002-08-16;8.9;9.42;4.32
7155;PGT, Inc.;PGTI;17.44;2007-09-25;8.46;16.11;9.85
7157;PHI INC-VOTING;PHII;52.98;2008-10-28;19.22;36.64;17.25
7158;PHI INC-NON VOTING;PHIIK;46.38;2008-10-24;19.86;37.71;17.46
7159;PhotoMedex, Inc.;PHMD;167.58;2002-07-10;48.72;2.18;0.44
7161;PICO Holdings Inc.;PICO;48.29;2002-10-10;8.33;19.02;9.19
7164;PARK-OHIO HOLDINGS CORP;PKOH;64.74;2005-04-18;15.3;58.35;27.43
7167;PREFORMED LINE PRODUCTS CO;PLPC;92.46;2008-10-27;31.82;49.84;35.33
7168;Plug Power, Inc.;PLUG;120.4;2002-07-22;54.8;3.28;1.82
7175;Patriot National Bancorp Inc.;PNBK;301;2008-01-09;147;18.18;14.26
7181;INSULET CORP;PODD;50.18;2008-03-18;13.26;39.32;33.35
7184;Powell Industries, Inc.;POWL;69.5;2008-10-09;28.21;42.07;23.89
7185;Pozen, Inc.;POZN;19.56;2003-02-07;3.25;12.44;6.49
7186;Pacific Premier Bancorp Inc;PPBI;23.8;2007-12-28;7.17;23.8;19.3
7192;Perceptron, Inc.;PRCP;17.49;2008-08-28;7.84;14.04;7.3
7194;PARAGON SHIPPING INC-CLASS A;PRGN;270;2008-09-04;133.5;0.2183;0.12
7195;PRGX GLOBAL INC;PRGX;161;2003-02-10;80.1;5.44;3.56
7196;PRIMORIS SERVICES CORP;PRIM;33.35;2008-12-23;4.15;23.79;19.43
7199;ParkerVision, Inc.;PRKR;24.82;2002-09-30;11.3;1.07;0.2625
7201;U.S. Auto Parts Network, Inc.;PRTS;12.49;2007-03-23;6.08;3.18;2.71
7204;Premier Exhibitions, Inc.;PRXI;182.5;2002-04-24;2.2;5.917;0.53
7208;PSIVIDA CORP;PSDV;40.16;2005-05-04;17.876;4.82;3.57
7209;PROSPECT CAPITAL CORP;PSEC;18.79;2008-10-08;8.72;8.805;6.275
7212;PriceSmart, Inc.;PSMT;125.39;2002-09-25;20.15;102.75;73.43
7216;PAIN THERAPEUTICS INC;PTIE;11.42;2002-09-03;5.4;2.62;1.6
7219;P.A.M. TRANSPORTATION SVCS;PTSI;66.17;2007-11-01;15.61;66.17;25.07
7226;Penns Woods Bancorp, Inc.;PWOD;53.99;2008-10-20;25.044;48.91;37.85
7228;PROVIDENCE AND WORCESTER RR;PWX;21.95;2008-11-19;10.62;19.4;12.54
7229;Pixelworks, Inc.;PXLW;60.51;2002-04-11;25.35;7.12;2.18
7233;QUALSTAR CORP;QBAK;7.61;2002-10-22;3.75;1.79;0.67
7234;QC Holdings, Inc.;QCCO;19.16;2008-01-15;9.2;2.43;1.2
7237;QUIDEL CORP;QDEL;31.71;2002-09-19;3.55;27.5;16.94
7241;PROPHASE LABS INC;PRPH;15.96;2002-08-12;4.15;1.71;1.22
7249;QUANTUM FUEL SYSTEMS TECHNOL;QTWW;809.6;2002-08-29;230.4;3.8;0.6301
7250;QUICKLOGIC CORP;QUIK;9.23;2002-07-16;2.9;2.97;1.3
7256;Rubicon Technology, Inc.;RBCN;34.76;2008-07-09;16.15;4.66;1.04
7258;SB FINANCIAL GROUP INC;SBFG;15.5;2008-12-30;7.68;11.48;10.3
7259;ROYAL BANCSHARES OF PENN-A;RBPAA;29.85;2007-11-16;14.9;2.32;1.99
7260;RCM Technologies, Inc.;RCMT;9.99;2003-03-25;2.65;6.9;4.86
7265;RadNet, Inc.;RDNT;10.57;2002-09-23;1.48;9.24;5.67
7267;REGENERON PHARMACEUTICALS;REGN;592.4;2002-06-06;14.06;592.4;482.99
7268;Reis, Inc;REIS;27.53;2005-12-15;5.85;27.53;21.76
7269;RICHARDSON ELEC LTD;RELL;15.04;2002-10-03;6.45;9.64;5.35
7270;RENTRAK CORP;RENT;85.69;2002-07-23;3.56;82.08;46.82
7272;REX ENERGY CORP;REXX;28.78;2008-09-09;13.93;5.71;0.7765
7274;RF Industries, Ltd.;RFIL;14.44;2005-03-17;3.015;4.8;4.2
7277;REPLIGEN CORP;RGEN;42.14;2002-06-14;2.15;42.14;23.91
7280;RCI HOSPITALITY HOLDINGS INC;RICK;29.05;2003-02-14;1.56;12.36;8.44
7281;Rigel Pharmaceuticals, Inc.;RIGL;45.9;2002-06-25;19.8;4.875;2.71
7285;ROCKY MOUNTAIN CHOC FACT INC;RMCF;25.66;2002-08-09;3.90000097500024;15.47;10.6133
7288;ROCKWELL MEDICAL INC;RMTI;18.69;2002-06-04;1.39;18.69;7.41
7295;RADIO ONE INC -CL D;ROIAK;23.91;2002-07-23;11.723;4.12;1.5
7300;Rosetta Genomics Ltd.;ROSG;590.4;2007-12-17;294;4.8;0.83
7303;Repros Therapeutics Inc.;RPRX;59.72;2002-04-26;14.84;9.85;1.03
7304;RR MEDIA LTD;RRM;25.1;2008-05-05;11.81;9.28;8.64
7305;REAL GOODS SOLAR INC-CLASS A;RGSE;200;2008-09-09;99.6;13.98;0.59
7306;RTI SURGICAL INC;RTIX;16.96;2002-02-01;4.96;7.28;3.4
7312;SALEM MEDIA GROUP INC;SALM;33.08;2005-05-12;16.49;7.46;3.85
7315;Sussex Bancorp;SBBX;20.7;2008-01-10;10.2;13.68;13.0999
7316;STAR BULK CARRIERS CORP;SBLK;231;2008-09-18;115.05;4.64;0.4376
7318;SPANISH BROADCASTING SYS-A;SBSA;167.7;2002-07-18;79.3;7.19;3.15
7325;SciClone Pharmaceuticals, Inc.;SCLN;11.24;2002-06-28;2;11.24;8.17
7326;IDENTIV INC;INVE;56.9;2011-05-17;28.1;14.18;1.76
7327;SUCAMPO PHARMACEUTICALS-CL A;SCMP;28.96;2008-03-14;8.94;28.96;13.66
7329;comScore, Inc.;SCOR;64.64;2008-02-21;20.43;64.64;40.78
7338;SeaChange International, Inc.;SEAC;33.15;2002-03-06;15.48;8.35;6.08
7339;ORIGIN AGRITECH LTD;SEED;17.56;2007-02-09;8.69;2.73;1.18
7344;Shutterfly, Inc.;SFLY;63.49;2008-02-05;18.01;48.76;41.37
7346;SUPERIOR UNIFORM GROUP INC;SGC;23.08;2008-03-19;4.135;23.08;15.59
7347;Seattle Genetics, Inc.;SGEN;55.14;2002-08-14;3.19;51.61;37.61
7349;Sangamo BioSciences, Inc.;SGMO;23.86;2002-06-07;5;18.54;6.75
7353;Shore Bancshares Inc;SHBI;31;2009-02-20;14.7;11.23;10.61
7354;Seanergy Maritime Holdings Corp;SHIP;750;2008-10-27;352.5;6.75;2.5101
7356;Shiloh Industries, Inc.;SHLO;23.27;2003-03-10;1.45;14.56;4.05
7358;ShoreTel, Inc.;SHOR;18.32;2008-01-07;6.02;10.42;8.59
7359;SI FINANCIAL GROUP INC;SIFI;15.4771183609843;2008-10-13;7.33771294956018;14.14;13.78
7362;Sigma Designs, Inc.;SIGM;72.17;2002-05-01;3.3;12.5;6.26
7363;Silicom Ltd;SILC;73;2002-06-13;0.5;47.63;31.34
7371;DETERMINE INC;DTRM;126.4;2002-09-23;62;7.47;1.8852
7374;SOUTHERN MISSOURI BANCORP;SMBC;24.4;2009-02-19;4.735;24.4;23.75
7376;Super Micro Computer, Inc.;SMCI;41.13;2008-10-28;5.69;41.13;25.99
7378;B COMMUNICATIONS LTD;BCOM;38.8199;2008-10-07;6.4;26.99;23.71
7379;Smith Micro Software, Inc.;SMSI;20.65;2002-06-06;0.7316;1.78;0.5965
7383;SMTC CORPORATION;SMTX;13.45;2002-07-15;6.05;1.88;1.33
7384;Synchronoss Technologies, Inc.;SNCR;53.67;2008-01-16;22.65;51.92;30.65
7385;SECURITY NATL FINL CORP-CL A;SNFCA;14.43;2002-07-23;3.35;8.14;5.91
7386;Senomyx, Inc.;SNMX;22.11;2007-08-01;10.83;7.46;3.44
7389;SYNTA PHARMACEUTICALS CORP;SNTA;11.71;2007-08-24;4.93;3.03;0.243
7390;Santarus, Inc.;SNTS;32.18;2005-01-05;7.84;32.18;31.96
7394;SOUTHCOAST FINANCIAL CORP;SOCB;28.6;2007-12-17;13.75;15.78;12.83
7397;SOUTHERN NATL BANCORP OF VA;SONA;17.03;2008-01-08;8.1201;13.34;12.88
7399;SORL Auto Parts, Inc.;SORL;12.81;2003-08-29;0.002;4.42;1.71
7400;SPAN-AMERICA MEDICAL SYS INC;SPAN;30.91;2007-08-16;15.29;20.48;18.8
7405;SPECTRANETICS CORP;SPNC;36.44;2002-06-20;2.07;36.44;14.02
7406;Spectrum Pharmaceuticals, Inc.;SPPI;96.25;2002-03-18;47.75;7.66;5.19
7410;SPARTANNASH CO;SPTN;34.31;2002-05-21;5.95;33.74;18.67
7412;Sequenom, Inc.;SQNM;30.9;2002-05-07;14.667;4.65;1.54
7416;Summit State Bank;SSBI;15.2;2008-03-18;7.4;14.21;13.66
7418;SILVER STANDARD RESOURCES;SSRI;45.7;2002-07-26;3.23;7.66;3.93
7421;STAAR SURGICAL CO;STAA;19.35;2002-07-09;2.78;10.63;6.88
7426;StemCells, Inc.;STEM;62.6;2002-04-03;18.5;1.38;0.335
7427;Stamps.com Inc.;STMP;113.35;2006-07-21;19.38;113.35;97.54
7431;Stratus Properties, Inc.;STRS;37.2;2008-06-27;17.15;20.545;20.545
7432;STRATTEC SECURITY CORP;STRT;107.76;2006-04-05;34.4501;82.34;51.42
7434;Stereotaxis, Inc.;STXS;161;2005-04-14;62;2.77;0.73
7440;Sinovac Biotech, Ltd. ;SVA;10.46;2004-03-23;3.15;6.18;4.88
7445;Sierra Wireless, Inc.;SWIR;48.38;2002-05-07;8.05;39.46;14.69
7449;Synthesis Energy Systems, Inc.;SYMX;13.79;2006-05-31;3;1.98;0.68
7450;SYNALLOY CORP;SYNL;46.55;2002-08-01;2.25;17;6.7
7452;Sypris Solutions, Inc.;SYPR;21.9;2002-09-06;10.3;2.68;0.96
7453;Synutra International, Inc.;SYUT;50.8;2002-01-31;0.03;7.9;4.95
7455;TRANSACT TECHNOLOGIES INC;TACT;32.93;2004-08-10;16.46;10.19;7.94
7457;CARROLS RESTAURANT GROUP INC;TAST;16.14;2008-01-15;7.77;13.68;13.05
7458;TAT Technologies Ltd.;TATT;28.18;2007-08-09;13.99;7.7569;6.8882
7461;BANCORP INC/THE;TBBK;30.34;2007-11-26;15.09;10.5;4.75
7465;FEDERATED NATIONAL HOLDING C;FNHC;35.34;2002-07-08;3.96666666666667;32.14;25.29
7473;TESCO CORP;TESO;35.86;2003-11-07;6.9;12.97;5.83
7474;TESSCO TECHNOLOGIES INC;TESS;41.77;2002-06-25;4;27.1;19.79
7479;INNOVIVA INC;INVA;42.64;2008-02-07;18.16;20.2;9.97
7481;HARRIS & HARRIS GROUP INC;TINY;22.74;2002-07-02;2.55;3.68;1.66
7483;Titan Machinery Inc.;TITN;36.05;2008-10-02;16.27;16.66;8.52
7484;TiVo Inc.;TIVO;18.59;2002-04-30;3.72;11.555;7.7
7489;CARTESIAN INC;CRTN;35;2002-05-07;15.5;4.2799;2.03
7493;INTELIQUENT INC;IQNT;33.24;2010-01-22;16.39;22.54;15.6
7504;LENDINGTREE INC;TREE;138.08;2008-09-29;5.04;138.08;71.04
7506;CATALYST BIOSCIENCES INC;CBIO;209.58;2008-09-17;29.05;21.35;2.16
7511;TRIMAS CORP;TRS;41.9;2008-01-15;7.93;32.41;17.43
7512;CENTRUE FINANCIAL CORP;CFCB;743.4;2008-06-30;331.2;18;16
7514;Timberland Bancorp, Inc.;TSBK;19.515;2008-06-04;9.5;13.49;12.5
7516;THESTREET INC;TST;16.57;2008-03-10;8.22;2.15;1.37
7517;Tower Semiconductor Ltd.;TSEM;151.35;2002-09-26;59.25;17.95;11.99
7519;PARATEK PHARMACEUTICALS INC;PRTK;900;2006-08-22;352.8;32.49;16.52
7520;TSR, Inc.;TSRI;19.7;2005-10-12;9.16;5.2799;3.78
7522;DLH HOLDINGS CORP;DLHC;7.45;2002-08-05;3.35;4.28;3.38
7525;TELECOMMUNICATION SYSTEMS-A;TSYS;10.25;2002-02-19;2.79;4.98;4.86
7527;TECHTARGET;TTGT;18.23;2008-07-24;7.31;12.45;7.95
7528;Transition Therapeutics, Inc.;TTHI;17.433;2002-08-09;2.9763;9.22;1.4
7535;TWIN DISC INC;TWIN;44.69;2008-01-22;16.36;20.03;10.51
7537;TRANS WORLD ENTERTAINMENT CP;TWMC;15.39;2002-08-09;4.35;4;3.2
7544;MONOTYPE IMAGING HOLDINGS IN;TYPE;33.74;2008-10-07;7.87;33.74;22.57
7545;UNIVERSAL TRUCKLOAD SERVICES;UACL;36.4045;2007-07-23;17.96;27.32;12.67
7546;UNITED BANCSHARES INC/OHIO;UBOH;18.49;2009-02-03;8.8;18.49;16.4
7549;United Community Bancorp;UCBA;19.7018104366347;2008-07-10;9.34124448501445;15.27;14.05
7553;United - Guardian, Inc. ;UG;34.43;2002-10-09;3.4;22.81;19.95
7554;ULTRALIFE CORP;ULBI;24;2002-10-09;2.1;7.49;5.72
7557;ULTIMATE SOFTWARE GROUP INC;ULTI;210.94;2008-10-07;19.73;210.94;179.53
7558;ULTRAPETROL (BAHAMAS) LTD;ULTR;26.58;2008-03-10;12.6;1.85;0.0635
7560;UNICO AMERICAN CORP;UNAM;14.05;2002-10-04;3.313;13.76;9.9
7561;UNION BANKSHARES INC /VT;UNB;29.85;2009-06-05;14.8;28.06;27.25
7563;Unity Bancorp, Inc.;UNTY;18.5;2007-11-26;9.22;13.25;11.78
7564;Uranium Resources, Inc.;URRE;140.2;2002-10-14;3.2;1.92;0.3828
7565;UNIVERSAL STAINLESS & ALLOY;USAP;53.63;2002-08-27;8;27.61;6.99
7566;USA Technologies, Inc.;USAT;80;2002-02-20;39;3.48;2.96
7570;UNITED STATES LIME & MINERAL;USLM;74.66;2008-11-19;21.66;73.41;54.81
7571;Ultratech, Inc.;UTEK;42.23;2002-09-19;9.65;20.89;19.45
7576;Value Line, Inc.;VALU;69.3;2004-07-06;34.61;17.06;13.3
7577;Vascular Solutions, Inc.;VASC;39.49;2002-06-03;1.8;39.49;25.18
7585;VICAL INC;VICL;12.33;2002-06-06;6.15;1.48;0.3516
7588;VIRCO MFG CORPORATION;VIRC;14.95;2003-06-16;7.45;3.8399;2.99
7597;VILLAGE SUPER MARKET-CLASS A;VLGEA;39.23;2014-08-15;19.22;34.35;25.33
7599;Vanda Pharmaceuticals Inc.;VNDA;31.67;2007-08-08;15.42;14.4;9.14
7604;VOXX INTERNATIONAL CORP;VOXX;20.49;2007-07-30;10.2;9.65;4.77
7609;VERINT SYSTEMS INC;VRNT;66.35;2002-07-23;7.22;66.35;37.69
7611;VIRTUS INVESTMENT PARTNERS;VRTS;247.12;2009-01-29;5.76;150.43;94.49
7612;VIRTUSA CORP;VRTU;57.55;2008-03-19;9.57;57.55;45.02
7616;VSE CORP;VSEC;83.41;2008-01-22;30.74;83.41;59.94
7619;EVINE LIVE INC;EVLV;22;2002-10-08;10.86;6.88;1.3
7620;Vivus, Inc.;VVUS;29.93;2002-07-08;4.7;3.06;1.06
7625;Wayne Savings Bancshares Inc.;WAYN;19.29;2008-04-03;9.5101;14.15;13.01
7633;WINMARK CORP;WINA;107.95;2008-10-24;13.6;107.95;94.44
7638;WILLDAN GROUP INC;WLDN;18.42;2008-03-14;5.21;16.17;8.37
7639;WILLIS LEASE FINANCE CORP;WLFC;24.99;2008-12-12;8.13;21.42;18.07
7641;West Marine, Inc.;WMAR;33.25;2002-07-02;11.7;12.63;8.8
7645;WPCS INTERNATIONAL INC;WPCS;4620;2002-04-01;129.36;7.018;1.21
7647;Westport Innovations Inc;WPRT;48.71;2002-07-03;9.87;6.06;1.91
7650;Warren Resources, Inc.;WRES;17.78;2008-09-17;8.64;1.41;0.165
7655;WAYSIDE TECHNOLOGY GROUP INC;WSTG;22.77;2007-12-21;9.16;20.2;18.8695
7656;West Bancorporation;WTBA;20.91;2008-06-20;9.55;20.87;18.11
7661;WEB.COM GROUP INC;WEB;37.39;2008-07-15;6.94;25.2;18.8
7674;XenoPort, Inc.;XNPT;65.86;2008-11-12;30.76;8.9;5.07
7676;XOMA CORP;XOMA;176.25;2002-04-05;66.3;4.72;1.08
7683;ZAGG INC;ZAGG;16.62;2007-09-07;1.02;12.22;9.14
7686;Olympic Steel, Inc.;ZEUS;75.92;2002-09-11;3.27;20.39;8.53
7691;Zhone Technologies, Inc.;ZHNE;137.6;2002-02-05;63.6;2.95;1.43
7695;ZIX CORP;ZIXI;17.33;2002-07-31;2.95;5.73;4.43
7697;Zion Oil & Gas Inc ;ZN;17.03;2007-06-18;6.22;2.17;1.7
7745;Apple Inc.;AAPL;133;2008-10-03;13.8671428571429;133;101.42
7747;Atlas Air Worldwide Holdings;AAWW;72.26;2008-10-06;30.58;59.42;36.07
7748;ABAXIS, Inc.;ABAX;66.54;2002-07-18;3.46;66.54;53.62
7750;Ameris Bancorp;ABCB;34.9;2007-11-07;13.83;34.9;27.61
7751;ADVISORY BOARD CO/THE;ABCO;69.55;2008-08-06;14.41;59.9;44.54
7753;ARCBEST CORP;ARCB;50.57;2007-11-07;24.58;43.46;18.99
7754;American Capital, Ltd.;ACAS;49.79;2008-06-30;23.77;15.65;13.95
7755;Arctic Cat Inc.;ACAT;60.74;2007-10-30;14.39;39;12.33
7756;ACETO CORP;ACET;31.66;2005-09-09;5.56;31.66;23.59
7759;ACI Worldwide, Inc.;ACIW;25.59;2002-10-07;2.03;25.59;18.91
7762;ACXIOM CORP;ACXM;38.9;2007-10-17;14.01;22.9;18.58
7763;ADOBE SYSTEMS INC;ADBE;95.56;2002-08-01;8.415;95.56;89.63
7765;AUTOMATIC DATA PROCESSING;ADP;90.53;2003-03-13;27.25;90.53;81.11
7767;Autodesk, Inc.;ADSK;65.29;2002-07-23;5.505;65.29;49.03
7768;ADTRAN, Inc.;ADTN;47.24;2004-12-14;18.23;23.38;18.84
7772;Affymetrix, Inc.;AFFX;59.25;2002-07-03;18.28;13.96;13.85
7774;ARGO GROUP INTERNATIONAL;AGII;285;2005-09-30;134.6;66.18;55.79
7775;Agilysys, Inc.;AGYS;23.46;2002-09-26;7.5;12.36;10.03
7779;APOLLO INVESTMENT CORP;AINV;24.13;2008-10-09;9.89;8.03;5.06
7780;AIR METHODS CORP;AIRM;59.81;2002-07-23;1.75333333333333;53.47;38.66
7781;Akamai Technologies, Inc.;AKAM;78.36;2002-04-24;2.88;78.36;46.91
7783;Alico, Inc.;ALCO;64.85;2008-11-12;31.22;52.72;32.05
7784;ALKERMES PLC;ALKS;80.14;2002-07-01;5.15;80.14;36.16
7785;ANALOGIC CORP;ALOG;98.93;2008-10-09;38.52;91.67;73.64
7786;Applied Materials, Inc.;AMAT;27.76;2002-08-02;13.7;25.63;17.05
7787;APPLIED MICRO CIRCUITS CORP;AMCC;52.36;2002-04-26;25.08;8.03;5.81
7788;AMEDISYS Inc;AMED;66.07;2002-10-25;4.37250109312527;47.44;38.53
